10000 20000
3438 4659 90
9420 4557 59
9089 334 82
1528 3705 6
1518 7342 53
9439 2228 57
1432 4128 48
5880 2510 99
8043 1609 76
9933 682 78
1665 5467 12
8441 1178 87
8286 1406 32
2201 8098 99
6545 9501 22
4565 7661 6
1979 3466 92
7498 8770 67
7435 4684 26
1466 1471 12
4793 2507 45
513 2177 80
6887 5929 59
3103 696 26
1282 8860 84
1232 2865 59
5527 5973 64
4889 7169 56
5941 3883 30
4895 3377 9
7552 4364 33
8372 2482 2
4654 8778 71
5890 2873 95
5416 9816 44
3669 8063 100
1415 6489 55
8541 6410 33
4249 4036 25
3843 2392 12
4406 1036 29
4991 6922 7
89 7674 63
1213 7685 81
8666 6768 33
4773 6994 52
1277 3535 77
6846 8436 89
6155 3633 38
2429 3388 75
9585 7346 54
1860 2408 96
2773 4063 41
8340 9412 74
6797 5324 5
9080 5319 41
4457 502 74
3586 8018 54
5471 5546 37
2352 39 87
1000 3284 89
778 1113 53
1112 6863 37
6392 4556 28
2501 6972 56
8694 7303 42
6125 3933 89
5735 9994 10
8030 7873 100
1383 9634 83
4835 3034 57
2324 2507 39
8543 8263 53
3524 8579 26
6127 9752 6
4225 1428 19
8939 5035 80
8176 8218 54
2321 9861 98
5928 7314 97
928 6250 29
5126 3702 9
611 569 80
3033 5395 23
6446 4150 70
5897 1975 15
5723 5863 90
7357 412 83
9692 108 15
8940 3289 78
2978 4276 8
9596 5998 87
3967 3467 51
6618 9064 60
5607 6507 43
1635 3116 13
1599 119 60
262 3219 50
3724 5898 2
6473 9733 80
1648 2563 15
3771 9846 19
9907 3437 37
2072 2993 79
1490 2900 51
7366 9905 53
9374 9856 44
1537 5587 97
382 1498 33
6520 2790 25
2505 2251 38
5391 4482 34
8358 1313 73
7280 1531 38
6382 3311 4
6469 7469 7
9936 3597 31
8797 8660 4
5004 4918 84
1115 2178 81
3174 3484 13
8155 6804 11
4923 5358 8
3947 1539 17
4213 3085 25
1291 6984 34
9096 9870 41
6546 1373 1
9912 4518 55
9822 1112 95
4529 4682 100
5145 2732 78
1145 314 94
7203 2980 77
4276 4634 20
555 8055 22
1260 6145 28
9379 8671 32
2353 6832 73
7417 5709 57
8703 6009 63
6711 4082 45
6946 9790 77
3024 8850 12
1433 98 62
488 7672 66
4268 5838 74
7380 7873 95
6662 640 18
4652 6537 46
9484 9795 52
8862 7255 75
5797 4800 15
6250 2221 26
1496 5894 5
4984 8097 15
135 3813 75
6795 5479 96
1496 532 91
6080 3690 24
9917 6788 30
2968 708 44
3175 5723 77
8082 3180 9
7908 9811 31
892 5527 13
9107 6123 43
1944 8345 6
2823 376 87
7847 4122 22
7958 5538 37
9077 7294 93
3385 8453 100
2266 8859 27
6983 2473 51
5687 1868 38
2278 7785 29
2073 1144 52
3706 3634 22
5714 1852 40
1566 2714 65
9794 5265 87
4680 5196 98
2945 1941 100
8181 7862 94
4357 2273 91
67 8726 87
2270 5828 83
8321 3328 85
6164 2880 44
1458 1463 87
7866 4064 29
408 6943 32
930 7184 98
6476 2631 27
6992 6128 44
5630 7561 96
4017 6090 3
7947 6830 34
8380 5107 72
833 4119 48
5996 1581 60
4167 7923 80
6705 8419 36
6505 3706 98
5485 2779 37
9269 1208 59
5727 6846 86
1288 8755 46
3215 3288 80
4932 5305 93
7179 377 92
2881 8823 6
4251 6776 32
811 6844 9
9120 522 78
9968 9369 45
5064 9931 53
9081 3579 83
411 4217 36
8318 505 59
5332 271 63
1138 2533 35
7340 9052 49
6439 8626 22
8648 3227 100
762 5643 17
2719 8421 44
6595 6329 99
6272 6796 2
4248 367 57
818 8161 44
1109 3369 44
1296 133 61
7185 7887 74
729 8407 26
5419 1683 11
5227 6656 80
9815 264 6
4853 2994 42
8762 3674 44
4294 1364 40
9734 4973 65
3403 3988 46
446 4868 23
7058 2954 78
1058 6768 50
4920 32 67
7363 7380 97
4735 2552 40
2967 4720 75
8537 8763 63
8731 5613 25
1428 3521 22
8789 3321 95
625 7352 60
21 4009 55
1732 8591 59
2222 8242 76
1691 7414 3
3022 7503 41
2291 5430 4
311 7384 23
8455 2943 17
4863 9225 91
4463 3310 70
9969 6353 76
841 6134 12
8570 7693 81
4001 1637 9
3194 9395 3
9556 9429 51
42 9387 87
2539 4167 57
3084 4219 44
3742 7290 70
5311 6845 17
9828 4083 55
5736 5442 100
1093 8837 100
4811 837 73
9223 948 57
2599 755 61
2534 5447 58
2692 4616 79
8675 9808 47
5462 9167 9
6853 5601 54
590 7616 31
8596 5496 63
9093 522 38
3232 2959 35
6796 4070 82
1799 8389 13
3123 3191 61
1254 5977 28
8171 5541 67
5539 5556 39
4577 1078 17
4141 1549 93
1523 9635 29
6187 9734 90
8713 6663 19
5881 9315 76
6915 8579 100
5001 8910 1
8545 7695 77
4464 262 57
9664 8893 24
9709 832 49
1641 176 32
9826 4227 49
5859 5351 57
5739 7786 40
5846 1758 8
3581 1144 47
4532 1045 40
7068 6698 96
4130 4420 95
933 9059 47
6366 210 59
3219 5188 39
233 3549 16
9562 829 39
1288 234 2
6216 8950 47
9865 5847 46
5772 3866 66
4869 9224 74
6042 2642 91
1806 7611 29
1394 7767 41
6114 9282 67
4629 9631 41
8784 4704 86
207 5032 67
9698 7772 2
4780 1189 24
4691 6261 32
7821 5636 69
7935 2737 28
1545 1467 31
8258 7653 50
9819 311 69
9239 742 2
5288 8215 44
9072 3950 88
9434 1947 10
3128 4816 98
9594 2873 55
7508 8915 77
477 4858 34
5474 9853 42
2269 3965 51
2983 6696 67
9494 3051 32
1824 5160 61
3682 9859 91
6660 9653 91
6660 8016 24
1306 4206 80
9935 5157 54
996 9449 80
7810 977 40
6178 1221 99
6475 4188 76
3452 9320 3
4915 7952 94
4769 7940 9
6224 6087 33
9756 7576 33
2961 9441 93
5494 9396 41
4835 4498 4
6302 958 54
3549 3037 65
1987 9566 91
5848 6167 10
4257 895 77
1080 6491 65
9276 1318 43
8602 6011 22
6408 4232 4
7512 8258 52
9716 6668 37
975 9440 4
3755 2455 26
1982 3334 89
8109 8076 99
3376 4090 1
8752 59 32
2411 4757 1
1685 2531 100
9854 9464 37
3470 1247 26
6538 3622 3
9232 2233 77
6568 7818 37
8056 7069 12
3585 4647 22
7246 9669 22
7970 3313 49
3658 4214 77
4024 3145 66
7730 8515 31
2729 9248 34
1370 4278 27
9492 8209 41
2627 8202 9
6121 7349 17
1540 5884 27
8485 5300 30
2315 2035 73
6104 7852 95
7739 8848 100
9891 5239 69
5410 2891 83
644 6264 89
8721 7734 61
9727 3049 86
718 81 24
1903 8966 61
6762 1143 97
557 1079 76
8785 6530 86
276 2808 92
8858 6616 7
5735 8099 61
3656 2921 1
9146 7316 46
2464 6106 34
7556 7705 27
5459 4589 52
7533 7119 95
6487 985 6
8319 9782 66
6590 7258 5
5685 9969 12
1809 6681 38
315 414 81
4915 2584 7
6375 9934 30
9271 8963 51
9948 4323 24
6322 8962 18
5119 6278 64
9384 1174 73
3017 676 48
4167 8518 45
7640 7618 75
68 6416 72
4517 3121 99
9661 5555 39
2491 4804 55
4237 9092 57
3205 5888 92
8236 5289 27
6876 5761 70
8691 3567 100
2931 7379 86
69 8834 3
2491 2566 81
7089 6844 8
5672 3105 84
1646 6886 20
7518 5660 72
2480 7086 94
6144 6279 84
2087 6947 41
5412 4369 29
5215 9107 70
5903 9282 1
7056 5667 61
796 6270 16
5829 2430 71
9609 3539 56
1084 9743 91
6717 9190 27
9324 5014 94
1143 5687 83
7087 4937 30
8599 3338 86
8706 9218 27
5324 6600 17
1479 8511 74
3552 574 79
470 5551 9
2287 4989 18
3442 1251 6
2834 3407 63
1124 4561 84
2043 2498 31
1988 5727 71
3783 6236 24
3175 7757 48
4314 2077 2
5130 2846 89
3375 7973 59
5057 4752 12
696 7045 100
6809 909 85
8065 8381 83
1041 2065 76
587 8664 80
3365 1175 4
1414 7824 56
6121 3690 5
7624 2464 4
3334 248 16
2684 2681 6
5154 332 36
4520 5018 92
7014 5920 26
7102 2043 45
7942 6568 27
3553 2557 99
5719 5713 47
1129 433 30
4608 3331 48
5016 4298 9
5005 8540 87
5794 5757 44
3755 8650 51
380 4269 47
6768 1485 48
556 514 29
1756 4651 62
5334 9511 81
5492 7775 92
3598 7558 57
8278 7196 4
2451 8238 34
1615 178 47
8538 5215 21
882 9502 36
3452 6667 35
1406 3808 27
2704 6689 97
4576 2114 52
6725 8967 78
7484 1382 53
249 7354 27
1622 1845 79
4233 6443 68
680 6728 54
3752 5314 93
2667 4446 70
222 2409 1
8987 2980 68
1396 1866 18
6791 1036 15
5404 2307 55
6346 3056 47
137 7592 73
5794 117 37
6528 2799 78
2438 424 32
9508 4724 31
7711 7778 32
9687 3340 69
4582 3655 19
2406 7226 57
2891 6831 10
3502 9774 23
7174 414 37
8601 5381 39
4879 2310 61
8125 5913 42
9687 1130 67
470 9244 24
9975 5012 40
8748 2148 78
6618 2663 50
4192 5300 68
3029 5628 34
2069 1956 51
1617 1387 45
1490 4107 65
2350 3936 90
2064 9466 95
2972 9205 87
811 5508 16
8824 4646 46
4230 9844 66
38 5355 42
1538 2379 29
5638 9215 86
8245 9349 72
8338 7899 41
7469 2686 97
1657 3228 32
5193 345 82
9342 528 61
6756 6094 48
2572 9939 38
9203 7871 50
9386 6558 36
3435 1802 60
7683 7062 96
7659 4636 77
12 6385 11
5877 6511 25
9480 6666 29
7417 8658 66
4747 5175 91
6540 5221 4
9994 9901 70
7129 5442 76
6478 7142 83
6070 865 2
9532 9273 90
7668 9964 62
3705 9775 37
8090 2123 93
3630 718 16
8722 3545 3
3164 2473 58
7785 9955 41
2259 3989 2
2037 5050 90
8000 2 40
7008 957 41
1416 4199 7
7545 7512 87
9942 5096 64
6658 8654 98
8277 4340 89
592 5488 64
5110 6110 40
4715 2250 18
410 40 9
2417 2609 39
2153 2177 31
6584 3012 51
48 2017 80
1224 4845 76
2028 4242 56
7307 1849 83
274 1124 30
4640 6865 49
9546 9909 25
8130 97 27
1055 8790 66
7252 5546 17
9244 6079 14
3839 8555 11
2486 6543 26
5150 397 6
7992 6182 66
5659 2876 44
2933 9473 73
5582 2090 55
5019 7210 69
5964 3164 74
4968 1806 60
5187 4422 42
4140 1034 84
4414 3285 86
7378 3632 65
2351 4090 43
9207 5561 29
4791 8769 16
5937 1786 99
3996 6020 98
8587 1430 44
9387 6791 42
7147 6933 35
5269 449 39
2184 5138 12
1735 7162 88
1112 8862 87
6231 9149 72
7825 2308 82
3121 3958 88
5876 9635 50
4126 4416 76
482 1584 46
7524 4352 19
3739 5573 16
8419 4110 91
9654 8430 39
2051 177 43
5736 2703 24
8186 4466 11
1040 5823 44
1612 2519 100
9443 1309 28
6626 9295 37
603 6642 57
4452 4736 92
8206 6993 12
5197 9675 57
9048 7211 75
4713 1579 2
4643 5992 15
1208 8113 84
9916 1916 50
779 2533 95
1797 8785 48
4012 5547 28
4780 9206 65
5197 1318 41
6585 7718 73
3226 5234 26
2559 1760 19
4720 638 79
5607 5516 15
9900 8523 36
390 3055 65
1047 9255 22
8362 6156 45
4719 4310 66
3858 5918 39
7629 6159 49
2968 7805 14
7607 125 34
3210 652 9
2395 426 86
6903 1537 19
3507 6063 64
207 5163 24
9246 3211 45
3031 8404 69
1927 2959 18
6695 3730 22
654 7397 60
2557 3628 9
3984 5140 22
3754 9824 43
5490 7722 86
5866 7011 78
6761 1623 61
9572 8664 53
9880 3607 81
9183 744 84
452 652 34
4976 9395 39
1513 579 26
1508 7276 43
1388 2246 100
2725 7528 3
1666 2298 22
8877 4593 98
8206 7699 14
7960 3616 9
5685 9410 63
33 405 91
9631 1048 81
918 9150 100
6198 8673 42
4384 3237 48
5041 4289 77
7252 9603 8
3274 9313 89
7255 7781 52
7063 8273 72
430 4039 46
6882 1162 14
9130 8596 4
8400 5369 99
5360 4316 45
4718 1778 90
8261 6805 13
2184 8720 64
3948 7236 86
5478 8539 92
2873 865 31
4961 7094 46
5632 7146 67
7162 97 89
4343 1904 56
7480 2398 36
939 9830 47
1393 839 49
6883 4335 75
6395 2847 88
181 2017 42
3400 245 100
1855 9556 11
1184 3774 51
2128 9488 77
2393 3257 87
8153 6293 88
6569 9987 22
4183 8453 46
2915 5599 83
1643 3280 61
4635 2989 1
9369 5064 47
2529 7717 12
119 7659 33
437 3404 49
794 7357 76
1387 7416 67
5988 5636 57
965 9426 4
687 3943 98
2737 1949 62
257 2012 75
1614 4206 92
8108 4834 18
8431 9061 5
1500 4500 49
5134 8910 96
5731 2213 79
3858 3897 13
1237 3971 7
4067 3303 76
2180 1565 93
3825 2293 53
2861 9798 98
8901 5979 45
8868 9135 4
4207 9900 85
5631 6558 46
2054 2111 28
9747 3213 1
2630 7504 88
3599 112 9
7790 3887 44
7429 9393 68
6806 4196 14
8207 6494 8
6523 5673 58
884 2767 43
627 1337 30
6786 3580 82
9372 3401 74
8682 9180 10
3590 5065 67
1219 1797 15
8983 8847 97
4415 7189 80
3858 8795 21
2510 4900 46
8040 4130 1
1867 4530 49
7887 1772 100
8498 4055 27
7633 3527 69
4368 689 79
7580 5070 77
8025 4374 21
410 9852 65
6909 2918 48
2982 2152 48
4348 8971 28
6245 9011 47
1603 6695 50
8029 193 39
399 6882 30
4651 4052 85
4014 5149 43
5310 7763 4
622 4616 36
797 4059 35
2299 7839 50
2708 7952 83
5818 8488 57
7322 8866 57
4104 7488 54
1441 6587 15
8507 9432 44
359 8804 5
2052 6288 22
6785 7695 78
3595 908 67
8868 7271 74
6332 8409 55
8309 6460 76
3075 7321 43
850 1243 21
5527 7495 19
7030 7051 5
2189 2242 70
9194 8940 77
135 7938 39
4504 6584 76
8703 2056 16
8065 8665 63
6965 1487 48
6038 3710 93
3367 9378 6
8848 3880 21
5952 3545 26
8293 5004 18
8145 885 98
1991 8816 8
1193 7703 98
8473 7162 37
2185 389 72
57 6393 81
6294 8143 14
6269 144 2
8310 1538 18
4138 458 15
5481 400 99
8071 7884 36
7901 2663 100
8781 6648 27
9413 9141 99
2656 8213 43
3286 5028 26
50 8975 90
8677 5884 1
3817 3513 5
7622 2580 47
5811 4376 73
1680 8782 79
1010 6104 13
1729 5057 90
6247 9007 16
4852 17 43
189 9459 65
1299 6348 72
7096 5446 83
7782 8768 90
6503 4796 44
8275 2481 46
1495 562 100
3148 628 98
8991 7747 13
1116 3295 73
5270 5065 62
9504 6084 46
6247 9763 16
9663 9550 44
9310 9950 17
186 9055 20
4928 1471 2
4769 4434 94
5118 1537 61
752 3458 54
6972 9252 12
1718 9397 61
8828 6591 81
436 7213 22
771 148 4
9857 1337 47
2688 4571 63
6226 5127 30
9728 5780 67
6560 3747 63
1859 6495 61
3805 6537 8
3004 7003 95
4831 8267 44
5102 8282 83
1661 7311 31
3456 8352 78
3568 6217 79
1158 6030 89
2847 5939 62
8657 8455 10
8941 8258 71
9246 2830 81
4897 5132 82
2284 2479 29
2499 7720 39
7612 1818 57
209 5483 36
4041 1491 40
1044 4841 51
8117 6415 71
5625 6781 5
4692 8340 58
544 294 92
2380 2087 77
9345 20 53
9744 7927 50
9048 9741 62
6221 5361 53
842 9640 94
3437 5832 26
3848 2521 51
2944 4774 19
4730 3539 10
9873 1123 1
8167 3501 74
9712 5681 89
80 450 5
9867 2739 9
8597 8855 86
9458 3969 85
990 9214 83
8043 8481 1
3625 3834 42
2091 5573 5
4758 9778 69
7317 5314 73
3581 6365 31
9858 7755 20
5579 8910 39
1741 4213 47
8704 3560 97
5789 1166 5
3374 5538 26
8277 6848 11
5615 837 42
8463 675 100
3081 5182 75
8539 5503 56
568 8491 28
1510 1607 90
4275 974 64
3926 5377 26
5220 7871 22
6058 5232 14
5561 907 58
3655 134 61
3638 7452 71
5593 3350 2
4557 1700 4
4517 6049 15
2077 9770 3
3751 1013 48
3781 8354 20
73 7278 65
3484 4834 91
7530 8489 38
6011 6562 45
9489 3031 40
2842 3944 3
7164 3517 6
5909 5990 2
7528 4369 55
9954 7402 47
8785 969 35
7113 4364 86
8507 2166 62
3872 6302 36
4353 8462 80
7463 1144 19
4591 1096 86
2877 5809 33
3447 4776 74
5722 708 36
6647 2393 7
6352 4497 11
4510 8585 81
7524 9629 47
778 8114 79
3626 997 61
53 4133 65
2669 6609 100
9978 4278 81
4917 6123 13
3713 5015 72
1281 3276 30
9592 233 31
642 7799 84
8008 9958 72
1355 1194 56
7227 6747 46
4085 3445 84
805 5132 78
8474 1277 60
6407 3507 83
9574 7468 49
2479 7564 22
5478 5544 96
8418 8946 71
1166 4651 78
7853 8086 2
5175 3500 17
9499 973 75
7331 9273 86
6924 2929 18
9227 8087 74
6380 9038 37
536 3740 83
2552 3773 22
6745 8117 5
775 272 36
3421 1779 10
6991 9547 86
8239 2806 17
8422 7150 79
6136 7816 37
8042 1987 16
220 118 100
34 975 19
6327 2053 55
9887 3945 52
4435 1731 80
3742 8600 95
8794 5712 18
5226 5971 9
1526 4945 90
7397 9510 99
5672 2842 27
2674 195 53
9299 1697 94
1942 9454 81
2581 4026 91
2287 693 50
6277 1016 90
8664 9179 100
2693 1519 18
9617 6685 53
7681 6003 38
2209 4939 53
6457 1003 98
7219 5175 91
5699 383 61
7305 4815 23
6989 7620 17
7093 5492 78
7149 6975 51
4996 1061 18
9299 1180 75
593 2388 27
3108 846 91
2422 4828 32
5366 1816 58
7613 9485 17
607 6572 3
743 9163 15
2422 1670 73
6023 416 63
3845 5901 35
5326 4647 53
6756 4544 42
6774 2523 28
5834 7876 75
146 9191 82
7762 1846 12
2964 8 88
4909 8950 54
6132 3037 36
9569 5265 32
3074 8409 91
569 1123 28
5521 2188 45
5647 8202 27
5179 6197 17
6350 5063 10
3564 777 57
7316 9138 2
7154 4090 24
4548 9511 89
465 968 12
8577 1619 46
8816 1848 50
6132 6543 70
9693 8203 50
3469 7676 71
668 9647 79
7274 7550 66
1426 9153 3
8372 7970 8
4726 2030 28
6947 7676 71
686 3025 78
8021 7786 4
4807 2864 44
8759 6908 66
5699 5002 49
8608 4524 60
8440 6267 83
5772 4916 95
4666 9905 88
6017 9354 10
9083 1968 32
5775 3508 83
1657 7502 38
7669 2502 35
4525 5762 3
3143 5354 85
5533 3291 26
8591 6250 45
242 7691 4
7695 442 85
7641 6689 15
6270 5946 71
8931 6634 45
1592 2324 49
4309 6313 34
7350 60 41
3146 282 43
5361 8792 10
3754 7397 17
9873 3168 3
4918 88 56
9757 6892 15
8178 3745 25
8681 7187 31
9681 2157 3
7607 7798 41
5877 7762 90
219 6086 93
7846 1291 76
1516 285 59
6422 7809 31
3091 7781 11
696 1246 25
8094 2945 93
7413 1483 72
8631 7370 81
4277 4825 27
376 9794 41
5959 8352 29
8634 2120 62
7697 9939 99
7355 1269 1
5320 5454 73
2663 9883 45
711 9221 95
1020 9723 77
3897 5874 64
7647 3829 56
7873 4603 16
5632 8788 57
189 3235 14
9672 2861 4
6897 7916 82
525 968 94
2373 7235 91
5674 7720 62
10000 7966 67
5654 77 66
4740 8379 13
6096 4578 80
9371 5442 31
8971 4252 42
3461 7337 82
6017 3519 60
2181 992 73
8851 3142 12
5841 3169 40
4722 738 26
9774 3911 99
383 316 94
6182 9605 30
7617 3687 10
1019 4541 99
6724 1844 27
1546 9674 43
5575 805 77
7095 6599 6
8236 686 21
2869 721 43
1026 275 41
5983 7548 46
9922 2942 43
3109 9639 47
4789 9940 93
2867 6868 59
9457 5580 37
8547 7154 59
5718 6597 85
4688 5391 16
1728 4046 10
3723 1073 38
3755 7500 44
4802 3708 80
7092 1567 59
6962 246 60
2729 3299 91
2686 7233 52
7754 2512 50
5961 9914 48
17 2907 82
4837 1609 88
6087 2084 69
454 6518 66
1504 6005 47
7484 5573 2
4438 2098 33
7898 7442 34
6715 3873 99
1664 3258 96
3093 7979 26
8437 9715 59
6028 5778 62
8207 3276 58
3572 3683 66
8703 7118 78
7205 7329 50
681 3069 75
1156 8660 71
504 7371 3
9143 70 4
4077 9421 12
5184 9541 70
2472 2800 5
5542 4078 47
2520 5559 18
9283 3729 66
873 2836 78
9669 3679 54
8015 157 59
1390 3755 5
6120 4452 17
4720 4127 56
9813 5033 2
716 6007 97
6468 3630 73
4611 4092 91
4704 72 68
7692 8812 52
4053 3664 52
8670 589 95
3646 1515 58
4209 8269 79
9078 2964 25
5273 573 13
3500 5140 18
3586 7518 45
8182 226 60
675 9616 64
8911 6963 26
2498 6027 72
8161 1802 27
1258 5767 11
7139 7844 89
1027 3421 60
4309 8884 6
5408 7398 94
7368 1214 23
8388 333 3
4263 4287 95
5074 5357 24
5988 9265 29
9244 8274 74
3211 810 92
380 6524 42
4635 308 73
954 335 35
11 1066 46
6885 7657 33
7971 7569 83
7682 8301 40
1607 1089 79
2348 5332 56
780 5575 71
4286 672 32
2675 3039 89
5173 6881 93
3044 6099 100
9879 2364 68
3816 2977 58
5244 1630 19
8720 3858 28
8439 5327 93
7657 6490 64
7260 7107 87
5182 4655 23
8197 994 73
8430 8570 13
3442 3487 44
6399 749 81
9571 3889 48
9862 6114 84
2236 1354 4
6394 40 2
2015 2914 57
1886 1993 15
1073 8526 89
5874 4070 68
5485 3178 30
9479 4486 46
2068 9687 37
4785 1101 69
3398 9426 13
1692 7634 66
5058 7954 99
1606 6568 1
9815 3391 74
7241 8289 98
3772 5386 42
2386 658 68
6848 9113 58
1599 7797 54
5995 2262 35
4360 7286 40
1359 7003 49
7453 7385 49
7367 9735 59
9114 378 16
8129 7105 61
2145 9485 98
5562 4725 75
1368 3263 89
7757 9240 74
1444 6586 9
5647 9106 17
5339 191 14
9093 3414 86
2333 171 64
3321 9855 56
8807 4171 32
6033 322 91
996 765 68
6923 740 59
1222 7735 81
9490 758 67
9279 766 72
2683 9779 19
890 4987 70
4312 3112 88
371 2774 49
6906 1892 4
8146 4543 72
1545 8880 5
8488 684 54
1388 2532 87
3173 7947 15
7527 2763 89
3431 9408 63
104 3551 50
6691 9362 6
8116 6566 63
4296 137 85
4612 5749 64
8992 6178 10
8493 7406 43
3613 9906 21
6310 8993 4
6084 2817 82
7512 4779 53
2643 8637 57
1987 6333 93
5366 5870 77
1091 4100 72
4207 2172 17
533 9674 44
6431 7995 8
2498 6310 22
3854 8065 63
4260 4836 49
9185 2203 75
8653 9782 91
332 7481 5
4507 6923 39
8271 9557 2
7709 4493 79
9103 1666 4
5836 2548 28
3264 9933 21
7097 1083 20
3509 4878 94
3098 4998 86
7926 7506 100
6009 1548 81
9809 8618 82
8362 7194 22
7011 3648 62
1358 8623 86
8667 2119 12
6159 4082 74
625 4683 93
3716 2828 54
1501 5324 36
8536 4419 37
6154 8173 95
8494 2973 24
6915 5455 40
2783 5622 86
7078 6566 100
7508 2589 53
5955 3207 29
7944 1664 1
7305 5862 12
9395 501 82
1427 2759 3
6859 90 84
503 2513 65
2761 3198 61
5232 2401 10
7270 9059 34
1639 6183 29
5699 3719 23
1378 7677 77
2843 8602 54
8589 9670 42
1486 6559 42
7990 5820 82
8123 6528 39
4363 1462 3
4222 6150 20
6828 4613 99
5413 5491 36
8575 9528 31
5862 9014 49
7351 5379 27
8934 2734 15
2815 8355 54
2446 5799 68
1212 241 14
9253 6404 87
1816 2707 59
8690 3400 46
3739 828 12
1267 4948 23
1278 2471 88
9860 4209 93
4497 1900 22
181 6462 93
5333 2062 62
7000 7116 52
6566 9094 50
7191 2844 52
8246 2167 37
7792 2091 57
1515 3257 88
2918 2405 87
117 8587 81
412 3900 97
3843 6491 63
4112 2260 92
1767 5648 50
6393 2801 12
8939 8808 50
803 1534 36
1512 4724 29
1626 9253 13
9645 2606 64
2968 616 84
4594 1227 41
6815 2240 27
2231 5999 54
9892 1823 58
9345 3966 68
3801 8674 19
5281 4924 67
898 7722 82
4907 1978 65
7198 3718 85
4548 659 51
5815 3107 92
1637 7833 87
8472 7765 94
2350 6190 2
4762 220 91
344 2439 47
6204 1027 22
5083 752 88
7654 772 99
2202 2380 20
4962 2239 76
5030 7636 94
3335 9697 48
2753 1210 95
4377 5659 15
1589 2091 92
8503 2624 60
7210 8380 86
4796 484 28
2923 6313 50
8731 2847 40
4303 2003 25
5453 6083 62
959 7493 65
3158 5173 75
3662 2180 48
1748 9160 62
2915 2484 14
5744 3408 6
4717 7914 77
3148 8544 49
2567 9561 1
9547 8581 48
2339 989 86
8274 85 36
4388 788 25
2443 4509 82
3738 1781 80
6964 6027 51
9934 7132 45
9545 9331 32
2601 8182 67
4938 8371 17
7113 6641 99
6108 6435 96
8757 9040 5
4779 2576 68
4836 2234 21
747 8068 39
3919 5195 74
1015 3951 48
1212 8784 72
8410 1279 14
2945 245 18
2436 4699 7
8864 8670 54
1240 1504 34
2089 2769 34
3168 4326 49
5883 8895 48
6042 5713 73
607 2100 73
4554 7787 58
3510 4970 81
1022 4479 9
8155 8166 27
4245 6871 90
20 8787 66
5799 8925 59
1752 3675 8
5842 5056 59
6912 8201 70
1273 9981 33
1516 8948 6
385 5749 49
7289 1088 71
1306 3046 72
8193 1198 82
4268 4972 99
2230 2115 91
9868 3207 1
2773 3838 1
1240 5395 15
6205 3696 76
2066 3570 87
228 2958 59
401 2246 41
4823 583 62
741 5869 55
4143 9152 30
9480 1527 85
5030 2233 15
251 122 89
6190 7621 49
2868 6515 15
6734 241 67
1405 2510 23
1369 4001 80
9547 6376 91
921 5401 63
6474 3751 51
9052 2550 50
9252 6684 26
9309 3396 92
548 1696 13
368 835 34
5282 2544 65
5586 3948 44
4861 9031 47
638 1664 72
9511 7003 57
727 4800 47
6838 7510 95
118 2944 80
5546 76 91
1034 4212 13
1774 3430 43
4549 3226 46
6782 7359 17
4542 5036 41
3499 5623 87
349 1277 8
1434 4743 42
9583 7438 54
9695 6902 15
3078 7431 44
1639 3140 8
7994 2811 70
8418 7406 99
8633 9737 71
705 9491 65
8353 3746 71
414 1544 89
5109 7954 12
8740 3708 89
5922 5529 26
5092 8678 51
8914 254 66
2650 6481 79
8880 1281 19
9810 3841 26
6778 8978 72
9592 4682 49
5729 7054 95
53 9355 3
8096 7693 82
7098 1061 45
2543 8375 10
6458 662 33
3456 5285 77
9097 8929 58
6195 8488 86
7461 940 96
5661 9268 9
9648 115 96
4900 1258 21
9379 1233 42
4722 8407 27
1229 1242 66
8486 1492 74
5050 8059 15
151 6907 87
4066 9029 15
7750 3208 89
1025 6507 27
9789 1419 12
7008 9340 63
90 2580 33
310 2428 20
2156 5009 74
6149 9203 84
9806 4379 97
5812 5056 57
8865 2719 25
6507 1363 35
4962 5912 15
4981 3666 19
1501 7842 99
9300 4234 69
7271 8775 25
2627 2719 38
880 2443 61
9197 1914 1
7474 56 97
6750 1958 96
13 370 76
5590 8215 87
7839 6137 56
1826 2967 11
4334 5489 7
3284 9553 64
6271 3223 96
8465 4369 29
3295 3314 48
7116 4121 44
6245 8729 63
9327 8236 26
5888 5389 71
2115 8056 69
9378 9024 92
2646 6701 25
2780 6057 63
4847 7411 99
4841 7239 8
8463 6224 43
1518 1749 93
4620 5891 48
3941 3803 6
4866 7049 38
2763 5386 16
9588 8328 15
5936 9375 9
2964 1467 42
9314 3192 34
8198 4053 49
1557 3288 75
5444 5218 66
7111 883 45
2794 6766 47
397 7576 91
